courseID,courseTitle,courseLink
11212, Architectural History and Theory: Orientations,https://handbook.uts.edu.au/subjects/details/11212.html
11214, Spatial Communications 1,https://handbook.uts.edu.au/subjects/details/11214.html
11216, Architectural History and Theory: Modernity and Modernism,https://handbook.uts.edu.au/subjects/details/11216.html
11222, Architectural History and Theory: Critique,https://handbook.uts.edu.au/subjects/details/11222.html
11225, Thermal Design and Environmental Control,https://handbook.uts.edu.au/subjects/details/11225.html
11232," Lighting, Acoustics and Advanced Environmental Control",https://handbook.uts.edu.au/subjects/details/11232.html
11235, Architecture and Urban Projects,https://handbook.uts.edu.au/subjects/details/11235.html
11247, Architectural History and Theory: Current Events and Debates,https://handbook.uts.edu.au/subjects/details/11247.html
11248, Architectural History and Theory: Urbanism and the City,https://handbook.uts.edu.au/subjects/details/11248.html
11273, Architectural Studio 1,https://handbook.uts.edu.au/subjects/details/11273.html
11274, Architectural Studio 2,https://handbook.uts.edu.au/subjects/details/11274.html
11275, Architectural Studio 3,https://handbook.uts.edu.au/subjects/details/11275.html
11276, Architectural Studio 4,https://handbook.uts.edu.au/subjects/details/11276.html
11277, Architectural Studio 5,https://handbook.uts.edu.au/subjects/details/11277.html
11278, Architectural Studio 6,https://handbook.uts.edu.au/subjects/details/11278.html
11283, The Social Photo and Designed Landscapes,https://handbook.uts.edu.au/subjects/details/11283.html
11291, Freehand Drawing,https://handbook.uts.edu.au/subjects/details/11291.html
11294, Industry Elective: Cinematic Spaces,https://handbook.uts.edu.au/subjects/details/11294.html
11295, Technique: The Architectural Model,https://handbook.uts.edu.au/subjects/details/11295.html
11296, Contemporary Issues in Urban Design,https://handbook.uts.edu.au/subjects/details/11296.html
11297, Landscape Narratives,https://handbook.uts.edu.au/subjects/details/11297.html
11301, Architectural Special Project (Global B),https://handbook.uts.edu.au/subjects/details/11301.html
11305, Architecture Special Topics,https://handbook.uts.edu.au/subjects/details/11305.html
11307, Architecture Special Project,https://handbook.uts.edu.au/subjects/details/11307.html
11308, Reading and Writing Architectural Criticism,https://handbook.uts.edu.au/subjects/details/11308.html
11309," Architecture, Cinema and Representation",https://handbook.uts.edu.au/subjects/details/11309.html
11318, Photography in the Built Environment,https://handbook.uts.edu.au/subjects/details/11318.html
11319, Masters Architectural Design Pre-thesis,https://handbook.uts.edu.au/subjects/details/11319.html
11320, Architecture Special Project UG (Communications),https://handbook.uts.edu.au/subjects/details/11320.html
11321, Architecture Special Project UG (Design),https://handbook.uts.edu.au/subjects/details/11321.html
11322, Architecture Special Project UG (Global),https://handbook.uts.edu.au/subjects/details/11322.html
11323, Architecture Special Project UG (Technology),https://handbook.uts.edu.au/subjects/details/11323.html
11324, Architecture Special Project UG (Theory),https://handbook.uts.edu.au/subjects/details/11324.html
11325, Architecture Special Project UG (Urban),https://handbook.uts.edu.au/subjects/details/11325.html
11326, Architecture Special Project UG (Communications) B,https://handbook.uts.edu.au/subjects/details/11326.html
11328, Australian Modernism,https://handbook.uts.edu.au/subjects/details/11328.html
11329, Infrastructural Ecologies,https://handbook.uts.edu.au/subjects/details/11329.html
11330, Territorial Mappings,https://handbook.uts.edu.au/subjects/details/11330.html
11332, Architecture Special Project UG (Digital Fabrication),https://handbook.uts.edu.au/subjects/details/11332.html
11333, Constructing Architectural Space,https://handbook.uts.edu.au/subjects/details/11333.html
11336, Architecture Special Project UG (Global) B,https://handbook.uts.edu.au/subjects/details/11336.html
11339, Climate Resilience,https://handbook.uts.edu.au/subjects/details/11339.html
11340, Expanded Architecture in the Urban Environment,https://handbook.uts.edu.au/subjects/details/11340.html
11341, Advanced Technology for Landscape Architecture,https://handbook.uts.edu.au/subjects/details/11341.html
11343, Islamic Architecture,https://handbook.uts.edu.au/subjects/details/11343.html
11344, Computational Design for Decarbonisation,https://handbook.uts.edu.au/subjects/details/11344.html
11345, Starting with Country,https://handbook.uts.edu.au/subjects/details/11345.html
11360, Special Project - Independent Project,https://handbook.uts.edu.au/subjects/details/11360.html
11361, Before and After Air Conditioning,https://handbook.uts.edu.au/subjects/details/11361.html
11362, Special Project (Technology),https://handbook.uts.edu.au/subjects/details/11362.html
11363, Special Project (Communications),https://handbook.uts.edu.au/subjects/details/11363.html
11364, Building Anatomies,https://handbook.uts.edu.au/subjects/details/11364.html
11365, Special Project (Offshore),https://handbook.uts.edu.au/subjects/details/11365.html
11366, Elective Heritage,https://handbook.uts.edu.au/subjects/details/11366.html
11367, Special Project (Urban),https://handbook.uts.edu.au/subjects/details/11367.html
11368, Introduction to Parametric Modelling,https://handbook.uts.edu.au/subjects/details/11368.html
11370, Special Project (Environmental Studies),https://handbook.uts.edu.au/subjects/details/11370.html
11371, Writing Matters,https://handbook.uts.edu.au/subjects/details/11371.html
11374, Special Project (Design 2),https://handbook.uts.edu.au/subjects/details/11374.html
11375, Special Project (Design Build),https://handbook.uts.edu.au/subjects/details/11375.html
11376, Special Project (Live Project 1),https://handbook.uts.edu.au/subjects/details/11376.html
11377, Special Project (Sustainability),https://handbook.uts.edu.au/subjects/details/11377.html
11378, Advanced Parametric Modelling,https://handbook.uts.edu.au/subjects/details/11378.html
11379, Spatial Discontinuities: Visualizing Hidden Geographies of Consumption,https://handbook.uts.edu.au/subjects/details/11379.html
11391," Research Methods, Information Retrieval and Project Proposal",https://handbook.uts.edu.au/subjects/details/11391.html
11392, Honours Thesis: Preparatory,https://handbook.uts.edu.au/subjects/details/11392.html
11393, Honours Thesis,https://handbook.uts.edu.au/subjects/details/11393.html
11401, Digital Master Class A,https://handbook.uts.edu.au/subjects/details/11401.html
11501, Practice: Advocacy,https://handbook.uts.edu.au/subjects/details/11501.html
11502, Practice: Finance and Project Management,https://handbook.uts.edu.au/subjects/details/11502.html
11503, Practice: The Profession,https://handbook.uts.edu.au/subjects/details/11503.html
11504, Practice: Research Cultures,https://handbook.uts.edu.au/subjects/details/11504.html
11512, Architecture Competition Project,https://handbook.uts.edu.au/subjects/details/11512.html
11520, Making Space for Advocacy,https://handbook.uts.edu.au/subjects/details/11520.html
11526, Special Project 3A,https://handbook.uts.edu.au/subjects/details/11526.html
11527, Special Project 4A,https://handbook.uts.edu.au/subjects/details/11527.html
11528, Special Project 5A,https://handbook.uts.edu.au/subjects/details/11528.html
11529, Special Project 6A,https://handbook.uts.edu.au/subjects/details/11529.html
11551, Masters Architectural Design Studio 1,https://handbook.uts.edu.au/subjects/details/11551.html
11552, Masters Architectural Design Studio 2,https://handbook.uts.edu.au/subjects/details/11552.html
11553, Masters Architectural Design Studio 3,https://handbook.uts.edu.au/subjects/details/11553.html
11554, Masters Architectural Design Studio 4,https://handbook.uts.edu.au/subjects/details/11554.html
11555, Masters Architectural Design Thesis,https://handbook.uts.edu.au/subjects/details/11555.html
11561, Interdisciplinary Studio,https://handbook.uts.edu.au/subjects/details/11561.html
11562, Design Research Studio,https://handbook.uts.edu.au/subjects/details/11562.html
11563, Master of Landscape Architecture Design Research Studio A,https://handbook.uts.edu.au/subjects/details/11563.html
11564, Master of Landscape Architecture Design Research Studio B,https://handbook.uts.edu.au/subjects/details/11564.html
11566, Special Project 1B,https://handbook.uts.edu.au/subjects/details/11566.html
11567, Special Project 1C,https://handbook.uts.edu.au/subjects/details/11567.html
11568, Special Project 2B,https://handbook.uts.edu.au/subjects/details/11568.html
11569, Special Project 2C,https://handbook.uts.edu.au/subjects/details/11569.html
11570, Special Project 3B,https://handbook.uts.edu.au/subjects/details/11570.html
11571, Special Project 3C,https://handbook.uts.edu.au/subjects/details/11571.html
11572, Special Project 4B,https://handbook.uts.edu.au/subjects/details/11572.html
11573, Special Project 4C,https://handbook.uts.edu.au/subjects/details/11573.html
11574, Special Project 5B,https://handbook.uts.edu.au/subjects/details/11574.html
11575, Special Project 5C,https://handbook.uts.edu.au/subjects/details/11575.html
11576, Special Project 6B,https://handbook.uts.edu.au/subjects/details/11576.html
11577, Special Project 6C,https://handbook.uts.edu.au/subjects/details/11577.html
11578, Special Project 7B,https://handbook.uts.edu.au/subjects/details/11578.html
11579, Special Project 7C,https://handbook.uts.edu.au/subjects/details/11579.html
12002, Global Property Trends,https://handbook.uts.edu.au/subjects/details/12002.html
12003," Time, Quality and Risk Management",https://handbook.uts.edu.au/subjects/details/12003.html
12511, Construction Technology and Regulation,https://handbook.uts.edu.au/subjects/details/12511.html
12515, Strategic Asset Management,https://handbook.uts.edu.au/subjects/details/12515.html
12518, Property Transactions,https://handbook.uts.edu.au/subjects/details/12518.html
12535, Property Investment and Development Feasibility,https://handbook.uts.edu.au/subjects/details/12535.html
12537, Construction Management,https://handbook.uts.edu.au/subjects/details/12537.html
12591, Construction Cost Planning and Control,https://handbook.uts.edu.au/subjects/details/12591.html
13905, Thesis (Architecture),https://handbook.uts.edu.au/subjects/details/13905.html
13907, PhD Thesis: Architecture,https://handbook.uts.edu.au/subjects/details/13907.html
14903, Thesis (Building),https://handbook.uts.edu.au/subjects/details/14903.html
15011, Planning and Urban Design Professional Practice,https://handbook.uts.edu.au/subjects/details/15011.html
15115, Advances in Project Management,https://handbook.uts.edu.au/subjects/details/15115.html
15142, Property Development Process,https://handbook.uts.edu.au/subjects/details/15142.html
15143, Group Project A: Urban Renewal,https://handbook.uts.edu.au/subjects/details/15143.html
15144, Group Project B: Greenfields Development,https://handbook.uts.edu.au/subjects/details/15144.html
15145, Development Negotiation and Community Engagement,https://handbook.uts.edu.au/subjects/details/15145.html
15146, Sustainable Urban Development,https://handbook.uts.edu.au/subjects/details/15146.html
15222, Urban Design,https://handbook.uts.edu.au/subjects/details/15222.html
15241, Urban Economics and Infrastructure Planning,https://handbook.uts.edu.au/subjects/details/15241.html
15251, Spatial Analysis in Planning and Property,https://handbook.uts.edu.au/subjects/details/15251.html
15301, Planning Theory and Decision Making,https://handbook.uts.edu.au/subjects/details/15301.html
